reviewId,userName,userImage,perception,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
05bae0f0-67f5-451f-b050-e8ec304d0c0d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0,"Kasi bintang 1 aja lbih sesuai,,,tarif gofood paling mahal dari pada apk sebelah,,,stiap pesan gofood harganya 3x lipat lbih mahal dri harga di restox,diresto hrga makananx 10rb,pas pesan di gofood malah sampe 40ribuan byrx,sdh pKe layanan gopay harga masih menjerit,hrga makanan 10rb,ongkir 11ribu,biaya bungkus,biaya layanan...gk usah buat apk klo malah tambah buat org susah..",1,0,4.86.2,2024-05-22 13:53:42,"Mohon maaf atas ketidaknyamanannya, Kak. Fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Biaya Pemesanan dan Biaya Jasa GoFood digunakan untuk meningkatkan layanan kepada pengguna aplikasi, termasuk pengembangan layanan melalui inovasi dan teknologi. ^Ve",2024-05-22 16:01:26,4.86.2
b6324c39-6cbe-46d3-acc5-e906b7d970c2,zahra ulya,https://play-lh.googleusercontent.com/a/ACg8ocIJOLbWuADxUGpsf2s2CTwghaAjnIsa_0EckMMvdh-WT0H_b8o=mo,0,aplikasi ga sebagus maxim,1,0,4.85.3,2024-05-22 13:50:41,"Hai Kak Zahra, terima kasih atas ulasanmu. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2024-05-22 15:56:44,4.85.3
559dbaee-1244-42b0-bbfe-29f3867fb9f0,Saka Kristiant,https://play-lh.googleusercontent.com/a-/ALV-UjUQd8u3LRfOWMZ-QorbU9tI2qo0khONoBv-TfDSTSuwJkSNm7oz,0,"Koneksi gojek, gopay, gobiz, stockbit, bibit dan bank jago menjadikan urusan keuangan jadi mudah",5,0,4.87.3,2024-05-22 13:46:04,,,4.87.3
5f1ada6a-e6f4-44b6-b7f9-64ad3c159dc7,Nurhayati Nugroho,https://play-lh.googleusercontent.com/a-/ALV-UjUKEjWicjYQffr6IVCA8vt9UqguwTlQY3ax4nWpQgj8ucn5TqQ,1,", `¢ z",5,0,4.56.1,2024-05-22 13:38:23,,,4.56.1
e19c48e0-739e-45dc-b59a-c76909a2d23b,Yuhendra Darma,https://play-lh.googleusercontent.com/a/ACg8ocLiP8H7hol1cevMM_vSE1gOtvOWK_xvIr3-KWJSqy6V6UV25A=mo,2,semakin baik,5,0,4.87.2,2024-05-22 13:37:50,,,4.87.2
aed6d660-f7ff-4d39-8266-61fb6c3e49f4,VANN,https://play-lh.googleusercontent.com/a-/ALV-UjUdE-j1kBSI6kIBjDVETDQwb2z21lFAWrliw349JZ_lkr2Obpkm,2,bagus,5,0,4.87.3,2024-05-22 13:23:13,,,4.87.3
7ad222b9-35af-4c57-ab26-3f120d265af1,Mashuri Huriii,https://play-lh.googleusercontent.com/a/ACg8ocKX6-JnaHnIPqZw3KxNyhU5RDQEjkqIkaMGet-UWYZCE_FIZA=mo,2,Mau pesen gojek kenapa sibuk trs padahal lg darurat malah sibuk maaf kasih bintang satu,1,0,4.87.2,2024-05-22 13:04:59,"Mohon maaf atas ketidaknyamanannya, Kak Mashuri. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Ve",2024-05-22 15:53:24,4.87.2
cc5c6691-d11b-4a25-9c67-19383051546a,Alif Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjXUazMwIr6YkbWZ6sTVpVAMb6tlZjWeijUA91URkRkccpHjrT6d,2,"Mengecewakan sekali, tanpa ada sebab dan akibat tiba tiba GoPaylater kena blokir. Ditambah tidak ada penanganan yang jelas!",1,0,4.87.3,2024-05-22 13:04:53,"Hai Kak Alif, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke support@mab.co.id dengan melampirkan kode psr-24-143-0847-39716 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Ve",2024-05-22 15:48:01,4.87.3
adb0dbf0-7e60-4f55-96aa-cbaba38be243,B Danang Buntoro,https://play-lh.googleusercontent.com/a-/ALV-UjVkZyAg8CfBpZoyKMQ4Sv965frhLBMRrynStZb5JTKBnMtDzo0,0,Gojek aplikasi makin banyak biaya,2,0,4.81.1,2024-05-22 13:01:50,"Mohon maaf atas ketidaknyamanannya, Kak Danang. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Ve",2024-05-22 15:43:07,4.81.1
3725ead7-e66b-48f5-8e06-f6654b35d3b4,agung maulana,https://play-lh.googleusercontent.com/a-/ALV-UjUffVCJMV_oBp5koNbUx8m-_RRk597pT6UmnUkz32e6WCg9ZhhI,2,mantaaap,5,0,4.86.2,2024-05-22 13:00:22,,,4.86.2
96c36c01-848f-41ed-b27c-b4dfb7705e7a,Mar'ati Solikhah,https://play-lh.googleusercontent.com/a/ACg8ocKuTt-F0KWHF_sSeefgA0WcOwUVHGvwbNEz9fMj2QebW6xT2g=mo,2,👍🏻👌🏻🙏🏻😊,4,0,4.85.3,2024-05-22 12:58:40,,,4.85.3
5d8ba8fd-4da7-4c73-b76e-9ed22b51d158,Harmiawati,https://play-lh.googleusercontent.com/a-/ALV-UjU5SzlbbVmKj2VEQ1shFuU3kJR4Q3N-liPqa1Vz84ZD7cGf285M,2,Terima kasih karena pelayanan nya sangat puas,5,0,4.87.2,2024-05-22 12:57:34,,,4.87.2
336631db-9dbc-44ce-8ddb-57c48e31ec04,Namaku Eno,https://play-lh.googleusercontent.com/a/ACg8ocLBo9BOABjOzX5ce3w1obEiQO239FeAeuHUIXhrj94IC1BLYw=mo,2,"Ini gojek keterlaluan kalau ngasih ongkir gofood, kenaikan harga ongkir nya gak ngotak !!!!! 👎👎👎👎",1,0,,2024-05-22 12:55:37,"Mohon maaf atas ketidaknyamanannya, Kak Eno. Fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Biaya Pemesanan dan Biaya Jasa GoFood digunakan untuk meningkatkan layanan kepada pengguna aplikasi, termasuk pengembangan layanan melalui inovasi dan teknologi. ^Ve",2024-05-22 15:40:03,
3c8f78ac-d923-4e27-9e60-d599d83e72ea,Mang Ateng,https://play-lh.googleusercontent.com/a/ACg8ocKl5DyDK5M5ZIWM6qAF67ZbnyxEedftM2Aj8lBiAc6gyAiY0Q=mo,2,Keren,5,0,4.87.2,2024-05-22 12:42:41,,,4.87.2
fd7a2039-1df8-4858-81db-bb623db334f7,Sifa Anisa,https://play-lh.googleusercontent.com/a-/ALV-UjXEy6w6-rQf-3mIM6w6aMG6XyGcMpBsu2k-K_9AOpU7_0f5prQ,2,Lumayan bagus,4,0,4.87.3,2024-05-22 12:36:26,,,4.87.3
d17a7851-d5b8-4087-912a-204b4eb12732,Asus Cikini,https://play-lh.googleusercontent.com/a-/ALV-UjWX8va6cL-ioe4_48QkSOTQd7Ncww8uCBanNmFmzZqANWcElMhJKg,0,"Ini knp gojek labil bgini punyaku gopaylater di blokir, padahal 2hari yg lalu limit nya dinaikan karena transaksi ku bagus. Selalu bayar tepat waktu dan gak punya tunggakan. Gak jelas banget sih, tolong penjelasannya,,,,,",4,0,4.86.2,2024-05-22 12:26:22,,,4.86.2
417893e2-3fdd-4246-be5a-dcabe14c3141,Elvano Pratama,https://play-lh.googleusercontent.com/a/ACg8ocLq0ppyyB_8vf9eSEXmtSSBWHBvguA54KoB1MH6x8NU9Ors6g=mo,0,Lemot,1,0,4.87.2,2024-05-22 12:22:47,"Hai Kak Elvano, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Ve",2024-05-22 15:37:15,4.87.2
a2f284af-7857-4248-bb88-2d8fb252067b,naylanufusul aulia,https://play-lh.googleusercontent.com/a/ACg8ocLGmaM0F5hr7QcWWxw0i9g2AcTGU3GXOYXv4BwJIomwa-IaCw=mo,2,Mantappp,5,0,,2024-05-22 12:18:19,,,
73c9130a-ce0d-41b9-8c38-ecabfaf4b887,talitha yaffa,https://play-lh.googleusercontent.com/a/ACg8ocIqumDWrtb0Rp3VTt0hkc7v-jfebTSy_JdyMRj8Ab2U4BxwFQ=mo,0,jelek ah masa mau verif gopay gagal terus😤😤,1,0,4.87.2,2024-05-22 12:15:27,"Hai, Kak Talitha. Saat upgrade ke GoPay Plus, pastikan dokumen serta foto selfie yang kamu kirim sudah sesuai dengan ketentuan GoPay, ya. Info lainnya bisa kamu lihat di halaman Bantuan > pilih menu GoPay > .pilih kategori ""Upgrade ke GoPay Plus > klik ""Upgrade GoPay Plus ditolak"" > dan pilih artikel yang sesuai dengan kendalamu. ^Ve",2024-05-22 15:35:06,4.87.2
75cc16e2-38ac-48d8-889d-f894a6d0a4bf,I U,https://play-lh.googleusercontent.com/a-/ALV-UjXAu0_52JIP0ExBtsE4S-VttbBzVtMRODG3PdvTx3QAjS_vTXjw,0,"Kecewa sama gojek, tidak bisa membatalkan gofood",1,0,4.86.2,2024-05-22 12:08:28,"Hai Kak, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Ve",2024-05-22 15:32:15,4.86.2
4ec3c90a-cfc7-40c2-976d-a254f885a644,Rizal Fahira,https://play-lh.googleusercontent.com/a-/ALV-UjWJx8s8MHiwxnRt60cyL_m6_Q9ahnjDWDBNOsw3HDFSRPdAA8dz,2,👍,5,0,452.610.000,2024-05-25 3:53:31,,,452.610.000
2eba58a3-7e32-499a-8b5b-bdd28aada82a,Santi Susanti,https://play-lh.googleusercontent.com/a-/ALV-UjW9SDW9TQCF1-eNJK9m-k_S7AgJGs7VXu2LwtC0ht7BcN6VLEA,2,Allhamdulillah Amanah..,5,0,452.610.000,2024-05-24 19:57:21,,,452.610.000
f77e1f7f-2f50-4dd3-bc56-4cfe725f9823,Khaerul Akhyar,https://play-lh.googleusercontent.com/a-/ALV-UjXpfaz4_BavEaWAz6WV4Lxuqo-Wxfg-HaBSR9hZNQHpQAK9lFoj,2,Sopirnya ramah dan mobilnya nyaman,4,0,451.210.001,2024-05-23 19:36:48,,,451.210.001
abb70133-6c9c-4712-a3c7-bc4e71f151d4,Anggi Hidir,https://play-lh.googleusercontent.com/a/ACg8ocLDrpeBMJUAs2vHUFE11ftp6GT8TeFOYuT8k8VQeDFDCqfx3w=mo,2,Mantap,5,0,452.710.000,2024-05-22 8:35:34,,,452.710.000
88659a6f-8216-4b71-a7de-c5f1a46b9fd9,Ilham Muhammad,https://play-lh.googleusercontent.com/a/ACg8ocJV5n35E8bFHMMbuj_ExWZ4rBEt5ZTOVF4QmZAHP3X7zvVoyQ=mo,,ubek girang bedende ndk sengaje pesen mashn sik denede k,1,0,452.610.000,2024-05-22 2:16:06,,,452.610.000
6f00c1e8-020a-4eaf-bbed-cec18df681b3,Arie Awand,https://play-lh.googleusercontent.com/a-/ALV-UjWUlnq43pYiSWwVD8vLTa6i-282rE0WnFt9Z2Tp7HW_CcAvY0Efmg,2,"Fast drive, best taxi drive experiences",5,0,452.610.000,2024-05-21 22:08:25,,,452.610.000
5af37b03-3d69-4c9c-9cce-4b8677a3bafc,Z A,https://play-lh.googleusercontent.com/a/ACg8ocI10Uq5MXXVq_qDuPB32j8hV4bv6eBBt8c1jIX80aG0crDkf6s=mo,,تكلفة السفر 15 ريال. كان لدي 50 لذا أعطيت 50 ريالً لذا يجب أن يكون هناك تغيير في أموال أوبر,2,0,452.610.000,2024-05-21 4:29:04,,,452.610.000
2cf1da6a-8a35-4c7d-8700-2794b7de8fe9,لولو القحطاني,https://play-lh.googleusercontent.com/a-/ALV-UjV-2sQ_Ew43hzwtsBsoNcq6tOCGywEdXWsqOQzUaaugLucCoua2,2,Ini bagus,5,0,452.610.000,2024-05-20 15:24:44,,,452.610.000
7b736057-b989-4717-86a4-30b91deffa8b,S Mail,https://play-lh.googleusercontent.com/a/ACg8ocI10_XQCnXv-k7tnr2NzzQv57Ui3nmzW7P8E4jvqV_-Pt_Axw=mo,1,Di Pontianak udah ada belum penggunaan aplikasi nya ya,5,0,,2024-05-19 14:29:46,,,
3b983e6f-871b-42f0-b1ea-314f13a4036e,Ali Rokhman,https://play-lh.googleusercontent.com/a/ACg8ocJSisUzaHornslPqOk4W86HimHYPaMXlFmlkyW6cZuJQSwLag=mo,1,Ok,5,0,,2024-05-17 6:51:41,,,
ac23105e-cc08-49a1-a409-472a99ae8a2b,Samuel Sunarso,https://play-lh.googleusercontent.com/a-/ALV-UjWxcaitlhxik_Tme9XJrcfTF4-oOWzLZB5Hikud7sR4pymDdvQ,2,Great!,5,0,452.510.001,2024-05-17 3:44:01,,,452.510.001
b163d802-a96b-4780-bb71-ee3f0f09a0e9,yudha kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjV9aMEqIEOl_lMLGAGyCkqY8SxD7ds4bY46_PPRkpwXF8BCV9E,2,Great application and helpfully,5,0,452.510.001,2024-05-16 22:30:57,,,452.510.001
7266ef70-e8b6-4f1c-af1c-dc99f8c0c3c9,Coffee Sasak,https://play-lh.googleusercontent.com/a-/ALV-UjXYbFzAaPFgPHHRokltH1kvrziOEopRsHMX3mna7K2v6SuNbKCz,0,Sopirnya gk mengikuti peta..muter2 biar ongkos bertamah..,5,13,452.510.001,2024-05-15 11:38:27,,,452.510.001
adffe3fb-8acc-44a9-bbbf-b3809fd9482c,Sofyan Markarma,https://play-lh.googleusercontent.com/a-/ALV-UjXxAmYJdgvdfPXtAD0cRVOc1yDZ6GmZsWzWvUJNRS-qhqAGSiRq9w,2,"I love using Uber in Istanbul, great Apps and super clear. With this apps, the confidence increases substantially. Saya senang gunakan Uber selama di Istanbul atau negara negara yang menyediakan layanannya. Performa Apps nya bagus , sehingga tak ada kekhawatiran saat menggunakan layaran taksi/ride healing nya. Harga dll jelas.",5,4,452.510.001,2024-05-15 0:27:44,,,452.510.001
7e3d5542-95d9-4897-9f24-b5817d1c8541,haKiM αh๓Ãd,https://play-lh.googleusercontent.com/a-/ALV-UjUYNc3Daa4iQVF5RpsEJEjXJXaCcmsQMZYTV5o5Ew-7lVlrnUzC,2,Berguna,5,0,452.510.001,2024-05-13 22:00:45,,,452.510.001
5ce78ac5-bdc4-4924-ad21-cdea3d7835a6,Zamurai Ainun,https://play-lh.googleusercontent.com/a-/ALV-UjXpLTe6jd1fnNsyziUOncSdtTFj65QyPtFtlyCdcIzJ1HHFyR5_,2,Sangat membantu disaat kluar mendadak,5,0,452.510.001,2024-05-12 19:52:13,,,452.510.001
bee83d3d-3ee2-4234-8cf6-72da74af9cc4,Haji Syamsuddin Anak Ranto,https://play-lh.googleusercontent.com/a-/ALV-UjVMfVMn4hPNFS_FIlx81kJsEERoEMj9lqFJMgS6BZ2E8LtJe9ZPLQ,2,Good,5,0,452.510.001,2024-05-12 4:21:12,,,452.510.001
257358c5-73a5-4884-aa22-01ecc8c2ed21,satrya jaya,https://play-lh.googleusercontent.com/a-/ALV-UjWqrGRPR_SF_eEIo1TeBHqqt8escoka3J0f_X00h5XtIQdCNbKb,2,"Apaan ,pas saya belum pesan tulisan harga nya 6k tapi pas waktu saya udah sampe tujuan malah total harganya 19k ,tidak sesuai,-",3,0,4.157.2,2024-05-11 19:57:04,,,4.157.2
b4ea148f-1047-49ca-bc3c-36a2117277b7,Doni Surjawan,https://play-lh.googleusercontent.com/a/ACg8ocKR_F1Ttl1x1WL_8YIlLGXjVXnLzmvT9qX-KDN8XIvE90SjGg=mo,2,👍👍👍,5,0,452.410.000,2024-05-10 13:06:13,,,452.410.000
4b91b698-1cf4-426c-bb61-5a5baa6358f2,MEDIA ONLINE TIMES MINUTE,https://play-lh.googleusercontent.com/a-/ALV-UjWE8sRL3d8CozmsELkraPgHw1fBX0VHFtJlS-cB7d-1jJwXZFc,2,yes ILIKE,5,0,,2024-05-08 19:51:12,,,
bd147274-9fc6-439c-9e21-33c573da33d1,putut Wenang wulan,https://play-lh.googleusercontent.com/a-/ALV-UjWofLvt-r6S_Nf7d1OyZ0J1QggZVZMVaoR2uoRugf5fI8tXfE75,2,Saya kangen Uber apakah Mash aktif di i ndonesia Uber sangat manusiawi macet di hitung beda ma yg sebelah semoga,5,0,,2024-05-07 10:59:28,,,
b8183ac5-da18-47fd-b378-ce085c056985,Riky Hasiolan,https://play-lh.googleusercontent.com/a-/ALV-UjUnbhzPZBNgX8b0QiJYA3F63AevF09VB9H7GkX9slBVaT9D2rU,2,Semoga tersedia lagi di Indonesia,5,1,452.410.000,2024-05-05 22:02:13,,,452.410.000
2a65d6ce-4f04-4004-a2d9-64e9a3860cec,Irvan Ragil,https://play-lh.googleusercontent.com/a/ACg8ocJcBWUq_k_Sz5psSxUUN_4e65U72ZtXzZotebckJv09xIEq=mo,2,2017 Soeta kebun raya bogor naik uber driver ramah joss lah pokok nya,5,0,,2024-05-05 20:13:17,,,
be0a545c-b522-4e5e-8237-40a5e7c2e8be,Ardiana Putri,https://play-lh.googleusercontent.com/a-/ALV-UjVYhIJzYT2aMXehwCv8zDf-oKIjLPwsp_ugXXkMmKyFgBy6iYw3,2,Sangat membantu,5,0,,2024-05-05 19:39:18,,,
5bb79908-91b5-41e8-a13c-9b98b3e9baa9,Muhamad Husen La Huslan,https://play-lh.googleusercontent.com/a/ACg8ocLnZFcbcg79A054gYrvyoDRDL0nCyPt86xxp9NWvLl2y2BcwQ=mo,2,Mantap,5,0,452.410.000,2024-05-05 14:49:00,,,452.410.000
b973f388-9711-43cb-b698-aaccafc9abd0,nining Qurnia,https://play-lh.googleusercontent.com/a/ACg8ocK1sKM-KazPJRsblHhjWPH6R5J13Axwu2UHM5upoP0c7bO76Q=mo,2,Baik & amanah,5,0,452.410.000,2024-05-04 14:03:15,,,452.410.000
a567777c-ac7f-4865-afdb-8faf6f9604d6,Kosasih Kosasih,https://play-lh.googleusercontent.com/a/ACg8ocJJdB5_mdPQaDyrz7Ci99qUd091DkPx4MicnJ9tvo96oQJRsQ=mo,2,the driver so kine and good driver..,5,0,,2024-05-03 23:27:21,,,
c37d12f5-0dd2-4ccf-b71a-27e20729d294,Rafa Maulana,https://play-lh.googleusercontent.com/a-/ALV-UjWSdWCzClc-QHX4RMYvAs9UN3tSpfCpSXdApKTv96hHyuMuUg,2,good,4,0,452.410.000,2024-05-03 10:25:15,,,452.410.000
b208bfc5-a05f-4033-8330-0be6a3c690c0,Mukhtar Sari,https://play-lh.googleusercontent.com/a/ACg8ocJESJxVH5wfYRoGVGtq4Y1CDUHtsz6qLZ1DvLiatw_dfnB0zQ=mo,2,Good,5,0,452.310.000,2024-05-02 5:40:48,,,452.310.000
221db05a-1af1-4238-8f0e-fc497140a38a,Aprizal Pradana,https://play-lh.googleusercontent.com/a-/ALV-UjV3oxS-yMAl2apbjIp7LawnT5DdhbnJc5XKeUHZcJilD_9bcw,2,Emang masih ada Uber? Bukannya dlo tutup,5,0,,2024-05-01 17:21:45,,,
e89e0c80-234b-4c36-b1d5-127077d2cc8e,Gly Simontok,https://play-lh.googleusercontent.com/a-/ALV-UjXxSwhUmeKXqOFT5qRF84lIoCP-4xxvVeuYPRD2PM2CpD0kNcHW,2,Bagus,5,0,,2024-04-30 4:49:32,,,
b511a827-920b-407d-a1f2-fbf8584fe3a1,Roi Tamaro,https://play-lh.googleusercontent.com/a-/ALV-UjVg6kM_PymPQXPk2doAtOdsYntT2iWt0ZE-n5mW2--2yXxdCPM0,2,Saya sebagai driver Uber selama 2016-2018 walaupun aaya masih bodoh setelah saya bergabung sebagai driver Uber car banyak perubahan yang baiik dan positif dan customer baik semua. Mari semua driver Uber bergabung untuk memanggil dan kembali Uber ke Indonesia!!! Kami butuh pekerjaan dari Uber! Salam UberOn. 1 aspal. Selalu di hati ❤,5,2,418.410.003,2024-04-29 5:12:49,,,418.410.003
bd2f76fd-6c03-41be-af82-9978c62c3c30,Wahdha Andiar Wirahadi,https://play-lh.googleusercontent.com/a-/ALV-UjXWzlto3UZFJ0PuK2jFiRc_pddDBXama2PPgf2i7316kAN6kF8,2,"Perjalanan pertama lancar, trimakasih Uber",5,6,452.310.000,2024-04-29 4:33:28,,,452.310.000
b8972628-ed04-4b50-aff0-0be2e6989610,ayu mulyani,https://play-lh.googleusercontent.com/a-/ALV-UjVHg206RZy72iaCAYTnqWRkagEP4cQzR-_kQ_ecrhtr_3Eghos,2,Pelayanan sangat baik,5,0,452.210.001,2024-04-27 14:42:05,,,452.210.001
2b3a6882-e001-4fa6-afb1-dab4cffedff4,Kristian Jansen,https://play-lh.googleusercontent.com/a/ACg8ocKM983F3t2t6pTr7Z00lhhU7dcfm-cgBTApz7K6CSHBH5Xrrg=mo,2,"Ayoo uber, masuk lagi ke Indonesia kangen",5,0,,2024-04-26 10:36:24,,,
f48710d2-a2de-4fe3-a43f-96d1d91f9908,Yang mei city,https://play-lh.googleusercontent.com/a-/ALV-UjWTCujSg2g1B67OL0klH7lnTyGyD1qYC7kjzrbqjxcdrlU7HdE,2,pemula,5,0,452.210.001,2024-04-25 8:15:43,,,452.210.001
a971cbdc-31d9-43f7-a434-a8f4a5e48e3f,Arga Gokil,https://play-lh.googleusercontent.com/a-/ALV-UjVZnogxPGozgiT3olP8DOk_ov9MJXJhTk2i_lj1JaB5FbiKzo0,0,"Harga mahal, sering dicancel sama drivernya. Kntl",1,0,452.210.001,2024-04-24 18:41:14,,,452.210.001
12027ed6-5f5c-44fc-a806-0a5f6130bf21,"Bing Hwie “awiekoholic” ,",https://play-lh.googleusercontent.com/a-/ALV-UjVFB_ROnY1Xs7U9r0SswXhmmi_NL2eqfMkC-lScHj4q7Upk-WOa,2,Uber indonesia sudah bangkrut..kenapa masih ada aplikasinya di indonesia?,3,0,,2024-04-23 23:21:40,,,
6c24690d-9286-4bea-9229-60d40f098a79,eddi hariawan,https://play-lh.googleusercontent.com/a-/ALV-UjXoSQvc4-SuuHY5wF3Uu6vj63Gz3kI3fp4F26_Z-aMhKOh6qPs6,2,Siiippp... Top,5,0,452.210.001,2024-04-21 15:31:14,,,452.210.001
42ce1ecf-e804-4d52-ab40-9ed8ac694cb0,Surya Jaya,https://play-lh.googleusercontent.com/a/ACg8ocLukRH02pg7Z5csd4ZBZSljsko2MiK_wsmG55ezkfmrrGY8Zg=mo,2,Good driver,5,0,452.210.001,2024-04-20 9:24:54,,,452.210.001
19b61f04-dcba-4a0f-9ede-6378d1b5a231,aray 89,https://play-lh.googleusercontent.com/a/ACg8ocKbR9GUN0u0StjvbiezJotquHs_84pFJG-3sJtL7NXCo2uAhw=mo,2,good delivery,5,0,452.010.000,2024-04-19 17:39:23,,,452.010.000
82256158-b768-4fa9-9d8b-6f990527751c,Muhammed Farhan,https://play-lh.googleusercontent.com/a/ACg8ocKCJyxiiqfjFvtciXhRPttKGjSgW3d1kadnsgaqOHwVch9k-Q=mo,2,Mantal,5,0,452.210.001,2024-04-18 20:29:11,,,452.210.001
ddb42be7-2e39-4e5d-b4a9-2960d22e6a82,agustin purnawarman,https://play-lh.googleusercontent.com/a-/ALV-UjXtpQHkuOUt2d5bSgaDR5-rnsrSiH5_9BNWGGsKblw9brBMJY6m,2,Ok okb .,5,0,,2024-04-18 15:53:02,,,
eb6bf89b-50f1-486e-bc10-f2bba343c468,Sri Yanto,https://play-lh.googleusercontent.com/a/ACg8ocLeO6hrif_ZWZUyi9lXlAm2CqQwCkIz8o_VYnWB2u3mPphe0w=mo,2,Di luar negri lancar2 saja...,5,5,452.110.001,2024-04-16 18:35:04,,,452.110.001
e5f485b8-8da9-4f8a-85f2-5b278c50d2e7,99%,https://play-lh.googleusercontent.com/a-/ALV-UjWABOtZQOD86m0_jxFKyarc_e5qVAE0J5bYreEowj08wQlt-yqgLA,2,Oke.,5,0,,2024-04-15 23:36:25,,,
95aa4c0e-22f7-4c30-82a3-6b8ab96948cf,Hisyam Raziq Abdullah,https://play-lh.googleusercontent.com/a-/ALV-UjXlgZ7SqPUIESGBsKJayXc2VZpfMZ8vcPwAjpXLGue8Aw-43zzL,2,Very good,5,0,452.110.001,2024-04-14 16:19:55,,,452.110.001
945d0001-a4ab-4ad1-969f-f71f4e057b74,Debi Sintia,https://play-lh.googleusercontent.com/a-/ALV-UjVcDndthzEKxYsXSOiJckG9NLmvsaUTEhtH1gwOBMWsOXvLe-4,2,Good,5,0,452.110.001,2024-04-12 14:44:08,,,452.110.001
9a77d420-ed1c-4d13-8a7e-b37f5ebe12b5,Ale Farzana,https://play-lh.googleusercontent.com/a/ACg8ocJx93jcpP-fKmgzhpKc6JKCy2_N1_2mULuwM4tY3gW6f8Hn7Q=mo,2,Verry good driver,5,0,452.010.000,2024-04-11 18:48:58,,,452.010.000
59564a81-82d6-49f5-9cae-6b7c051645ca,BOB JASA,https://play-lh.googleusercontent.com/a-/ALV-UjVPUapgV-s6IBA9nkzUR5LWFTF0FCU62UlaJBhRUmRkpltGkg6r,1,Please Come Back in Indonesia 🙏🙏😭😭😭,5,1,,2024-04-11 17:18:45,,,
c9d61f66-8301-45ea-894d-002b58462ef9,elsa ahmad,https://play-lh.googleusercontent.com/a-/ALV-UjU5B5uoEDWTpsyObJ5OqwnWfbG78WItxJ62vk25OLUa-4acNcWD,2,Good driver,5,0,452.010.000,2024-04-11 15:11:39,,,452.010.000
1429e158-21cc-44c4-b8a7-154f0c68d792,Lukito Tito,https://play-lh.googleusercontent.com/a-/ALV-UjUkkiXhm058pfppkGMoKV3IlXVnGs64IRW2Mmbf740K1GM8Owc43A,2,Great apps,5,0,452.010.000,2024-04-11 15:08:24,,,452.010.000
fcdaf70f-3488-42a6-912f-92f27b248fe8,Gilang Anugrah,https://play-lh.googleusercontent.com/a-/ALV-UjWphj9ZPMZyqpJ2-M-M1SkeVvf-mlG0FFij8azWFlp6QnDLzSmh,2,Why can't I make credit payments using a credit card?,1,0,452.010.000,2024-04-10 20:51:30,,,452.010.000
e73d0afb-c091-4ce1-9d37-6b367a05d02e,abdul azis,https://play-lh.googleusercontent.com/a-/ALV-UjV_UY8cCwLsHlJk9s6ZZ4aiBgcCu7DXZxcnBACwszHVEEli633r,2,Puas banget.,5,0,451.910.000,2024-04-08 4:10:41,,,451.910.000
2edf37ff-52ab-4edd-a6b5-871db568dda9,Natte ',https://play-lh.googleusercontent.com/a-/ALV-UjXbDvbec7j479H5rwThvsNIUcY0H58QWxFcugOvOn-edaBjRVvNsw,2,Very nice,5,0,452.010.000,2024-04-08 1:00:24,,,452.010.000
